name	imgurl	center_x	center_y	mouth_left_x	mouth_left_y	eye_right_x	eye_right_y	eye_left_x	eye_left_y	nose_x	nose_y	contour_chin_x	contour_chin_y	contour_left1_x	contour_left1_y	contour_left2_x	contour_left2_y	contour_left3_x	contour_left3_y	contour_left4_x	contour_left4_y	contour_left5_x	contour_left5_y	contour_left6_x	contour_left6_y	contour_left7_x	contour_left7_y	contour_left8_x	contour_left8_y	contour_left9_x	contour_left9_y	contour_right1_x	contour_right1_y	contour_right2_x	contour_right2_y	contour_right3_x	contour_right3_y	contour_right4_x	contour_right4_y	contour_right5_x	contour_right5_y	contour_right6_x	contour_right6_y	contour_right7_x	contour_right7_y	contour_right8_x	contour_right8_y	contour_right9_x	contour_right9_y	left_eye_bottom_x	left_eye_bottom_y	left_eye_center_x	left_eye_center_y	left_eye_left_corner_x	left_eye_left_corner_y	left_eye_lower_left_quarter_x	left_eye_lower_left_quarter_y	left_eye_lower_right_quarter_x	left_eye_lower_right_quarter_y	left_eye_pupil_x	left_eye_pupil_y	left_eye_right_corner_x	left_eye_right_corner_y	left_eye_top_x	left_eye_top_y	left_eye_upper_left_quarter_x	left_eye_upper_left_quarter_y	left_eye_upper_right_quarter_x	left_eye_upper_right_quarter_y	left_eyebrow_left_corner_x	left_eyebrow_left_corner_y	left_eyebrow_lower_left_quarter_x	left_eyebrow_lower_left_quarter_y	left_eyebrow_lower_middle_x	left_eyebrow_lower_middle_y	left_eyebrow_lower_right_quarter_x	left_eyebrow_lower_right_quarter_y	left_eyebrow_right_corner_x	left_eyebrow_right_corner_y	left_eyebrow_upper_left_quarter_x	left_eyebrow_upper_left_quarter_y	left_eyebrow_upper_middle_x	left_eyebrow_upper_middle_y	left_eyebrow_upper_right_quarter_x	left_eyebrow_upper_right_quarter_y	mouth_left_corner_x	mouth_left_corner_y	mouth_lower_lip_bottom_x	mouth_lower_lip_bottom_y	mouth_lower_lip_left_contour1_x	mouth_lower_lip_left_contour1_y	mouth_lower_lip_left_contour2_x	mouth_lower_lip_left_contour2_y	mouth_lower_lip_left_contour3_x	mouth_lower_lip_left_contour3_y	mouth_lower_lip_right_contour1_x	mouth_lower_lip_right_contour1_y	mouth_lower_lip_right_contour2_x	mouth_lower_lip_right_contour2_y	mouth_lower_lip_right_contour3_x	mouth_lower_lip_right_contour3_y	mouth_lower_lip_top_x	mouth_lower_lip_top_y	mouth_right_corner_x	mouth_right_corner_y	mouth_upper_lip_bottom_x	mouth_upper_lip_bottom_y	mouth_upper_lip_left_contour1_x	mouth_upper_lip_left_contour1_y	mouth_upper_lip_left_contour2_x	mouth_upper_lip_left_contour2_y	mouth_upper_lip_left_contour3_x	mouth_upper_lip_left_contour3_y	mouth_upper_lip_right_contour1_x	mouth_upper_lip_right_contour1_y	mouth_upper_lip_right_contour2_x	mouth_upper_lip_right_contour2_y	mouth_upper_lip_right_contour3_x	mouth_upper_lip_right_contour3_y	mouth_upper_lip_top_x	mouth_upper_lip_top_y	nose_contour_left1_x	nose_contour_left1_y	nose_contour_left2_x	nose_contour_left2_y	nose_contour_left3_x	nose_contour_left3_y	nose_contour_lower_middle_x	nose_contour_lower_middle_y	nose_contour_right1_x	nose_contour_right1_y	nose_contour_right2_x	nose_contour_right2_y	nose_contour_right3_x	nose_contour_right3_y	nose_left_x	nose_left_y	nose_right_x	nose_right_y	nose_tip_x	nose_tip_y	right_eye_bottom_x	right_eye_bottom_y	right_eye_center_x	right_eye_center_y	right_eye_left_corner_x	right_eye_left_corner_y	right_eye_lower_left_quarter_x	right_eye_lower_left_quarter_y	right_eye_lower_right_quarter_x	right_eye_lower_right_quarter_y	right_eye_pupil_x	right_eye_pupil_y	right_eye_right_corner_x	right_eye_right_corner_y	right_eye_top_x	right_eye_top_y	right_eye_upper_left_quarter_x	right_eye_upper_left_quarter_y	right_eye_upper_right_quarter_x	right_eye_upper_right_quarter_y	right_eyebrow_left_corner_x	right_eyebrow_left_corner_y	right_eyebrow_lower_left_quarter_x	right_eyebrow_lower_left_quarter_y	right_eyebrow_lower_middle_x	right_eyebrow_lower_middle_y	right_eyebrow_lower_right_quarter_x	right_eyebrow_lower_right_quarter_y	right_eyebrow_right_corner_x	right_eyebrow_right_corner_y	right_eyebrow_upper_left_quarter_x	right_eyebrow_upper_left_quarter_y	right_eyebrow_upper_middle_x	right_eyebrow_upper_middle_y	right_eyebrow_upper_right_quarter_x	right_eyebrow_upper_right_quarter_y	mouth_right_x	mouth_right_y
Percy Bysshe Shelley (1792-1822)	http://www.bbc.co.uk/staticarchive/1b392e697be3fa597e505cfc2bedd707c6759a67.jpg	44.852941	27.027027	41.521618	33.842703	49.932279	22.702054	37.661691	23.842757	42.412279	29.179838	46.787574	39.254432	33.990809	24.093946	34.550441	26.376703	35.252647	28.693297	36.220809	30.641459	37.069118	32.525027	38.600294	34.249676	39.83875	36.088811	41.564559	37.623892	43.828015	38.851568	60.543382	21.867135	61.246618	24.358811	61.563824	27.228054	61.850294	29.804811	61.322132	32.237946	59.450809	34.421514	56.755515	36.151892	53.713235	37.771892	50.267868	38.841459	37.431029	24.802811	37.527721	23.79973	34.986324	24.028757	35.950735	24.498324	39.119485	24.528703	37.78375	23.678703	40.743529	24.162486	37.440515	22.793784	36.076397	23.048757	39.148309	23.125892	33.588162	22.276486	34.422941	21.792757	36.125882	21.412541	37.700588	21.396703	39.173529	21.540703	34.077721	20.894757	35.720294	20.429189	37.608088	20.582486	41.751618	33.60373	44.635882	34.833514	42.949265	33.728541	42.313309	34.143081	43.461544	34.698	46.735956	33.493297	48.122647	33.86627	46.338382	34.729784	44.615074	33.890054	49.267132	33.059568	44.515	33.429351	43.262647	32.628216	42.097206	33.127081	43.296544	33.425081	45.255294	32.519946	47.273676	32.766973	46.668456	33.155297	44.342353	32.659514	41.083603	23.900486	40.669559	28.248108	41.910809	30.714811	43.495074	30.927622	44.361324	23.621946	45.328162	27.754486	45.243971	30.447892	40.776103	29.933189	47.024118	29.601405	42.16875	29.698054	50.302279	23.732378	49.949191	22.708324	46.927868	23.397243	48.292647	23.576595	51.823015	23.216378	49.983456	22.493568	52.796618	22.437243	49.824559	21.638865	48.047279	22.168324	51.405147	21.917297	44.816176	20.771946	47.200368	20.366865	49.370662	20.09427	51.888015	20.062216	53.903676	20.507027	46.990221	19.443838	49.119412	18.977189	52.066838	19.126054	49.757206	32.906108
John Snow (1813 - 1858)	http://www.bbc.co.uk/staticarchive/5d8b492977b2d5915a45d7a23153e29590ee65ca.jpg	55.882353	18.378378	51.980515	23.209622	60.274265	14.033946	50.630368	13.716649	52.319338	19.134541	55.395368	28.47627	47.564706	14.227946	47.352647	15.998162	47.911471	17.888973	48.666618	19.643838	49.318456	21.335297	50.118603	22.996973	51.023897	24.852432	52.090441	26.51973	53.54375	27.804486	69.095515	14.164486	69.328309	16.143892	68.954853	18.452595	68.447868	20.595081	67.329706	22.751514	65.716471	24.360108	63.774485	25.95627	61.402132	27.387297	58.658456	28.164541	50.6275	14.752595	50.718603	14.044919	49.037721	14.15773	49.596397	14.555405	51.889412	14.602811	50.451618	13.991189	53.095294	14.48227	50.650221	13.330703	49.648971	13.459243	51.899265	13.568919	47.784485	12.834324	48.474338	12.789405	49.816985	12.848595	51.181838	12.991946	52.384853	12.938973	48.2775	11.974703	49.734485	12.108054	51.311324	12.399189	51.602574	23.359946	54.664412	24.407622	52.874044	23.540649	52.385294	23.923459	53.377721	24.358	56.943824	23.440703	57.916765	23.799297	56.369265	24.31773	54.649853	23.648541	59.109926	23.17573	54.480074	23.483081	53.26	22.785622	52.154118	23.041568	53.005147	23.325838	55.210294	22.768162	57.07125	22.995405	56.868162	23.271676	54.446691	22.936486	53.740515	14.321514	51.84375	18.195189	52.41625	20.421459	53.828897	20.561892	56.259044	14.275514	56.504338	18.084865	55.695882	20.319568	51.477059	19.71173	57.608456	19.722865	52.565368	19.285297	60.536324	14.742432	60.550294	13.98827	58.445147	14.244486	59.301765	14.48173	62.126471	14.418108	60.122721	13.853459	63.13125	13.933135	60.362059	13.348595	59.254412	13.442216	61.720662	13.496432	56.856029	12.723838	58.637647	12.606919	60.339265	12.472919	62.482647	12.551676	64.179485	12.514703	58.533603	11.915459	60.241544	11.776486	62.357353	11.915514	59.587279	23.098324
John Hanning Speke (1827 - 1864)	http://www.bbc.co.uk/staticarchive/ffe29e09a99f45c340738ebdcef2eace166771ac.jpg	53.308824	18.108108	50.729853	23.396	57.191691	14.081405	48.459191	14.702649	55.249485	18.939838	55.802206	29.052324	40.417868	15.555027	40.487426	18.160703	40.897059	20.432595	41.568603	22.595514	42.759191	24.718595	44.800221	26.412216	47.042426	27.811405	49.67875	28.824108	52.840441	29.305405	60.017279	14.036162	60.469853	16.036811	60.582868	18.132432	60.643309	19.965243	60.694706	21.745351	60.71125	23.589622	60.089559	25.317946	59.200294	26.917351	58.250368	28.288486	48.743971	15.366	48.568897	14.823676	46.366691	15.101784	47.480221	15.279568	49.672279	15.091081	49.046176	14.721946	50.657647	14.842811	48.526324	14.274811	47.421838	14.625892	49.568676	14.304649	44.914632	14.439351	46.3125	13.910649	47.988971	13.642486	49.749779	13.406865	51.199265	13.112919	46.007426	13.503405	47.687279	12.807351	49.618162	12.633135	50.738897	23.53827	55.129779	24.317081	52.92125	23.523027	52.116103	24.110865	53.845809	24.261892	56.550882	23.276108	57.247353	23.622649	56.272941	24.215514	55.170368	23.335514	57.692941	23.010054	54.992721	22.835351	54.036691	22.367514	52.033897	22.792703	53.020882	23.157135	55.769926	22.215297	56.883309	22.432486	56.512794	22.899297	55.019559	22.411946	52.145662	14.676703	51.832574	18.151405	53.216176	20.302324	55.184853	20.260757	54.511691	14.497946	55.942721	17.719676	56.105294	19.821081	51.393971	19.835297	56.903015	19.218595	55.456397	18.846054	57.329485	14.654865	57.097794	14.131622	54.979926	14.61373	56.026544	14.605189	58.123676	14.488811	57.561765	14.073243	58.651912	14.264595	57.017647	13.54373	55.966544	13.830541	58.123088	13.666757	55.027132	12.833027	56.44	12.869622	57.592059	12.736595	58.766471	12.695622	59.475	12.992054	56.117426	12.215297	57.465809	12.023892	58.943088	12.146757	57.944779	22.758919
The Cambridge Spies 	http://www.bbc.co.uk/staticarchive/9938fc65787cd369be8fd1947d50d8dcd536f389.jpg	65.808824	55	58.312206	68.516471	74.435294	45.545588	54.083015	48.129882	72.142206	57.599706	67.739118	77.758235	30.998382	50.106824	31.755294	55.493412	33.297721	60.484706	35.363382	65.422353	38.513824	69.636471	43.054926	72.755882	48.687868	75.623529	54.946765	77.501176	61.478603	78.94	79.605147	44.466471	79.196324	48.368647	79.013235	52.668941	78.117647	56.433588	76.436029	60.008824	75.505882	64.157647	74.891912	67.744118	73.829412	71.504706	72.184265	75.268235	54.678603	49.395941	54.263897	47.880471	48.183088	48.389529	51.509412	49.209824	57.014485	48.558588	55.107868	47.385353	59.288088	47.733647	54.127574	46.488941	51.424706	47.117118	56.828676	46.512412	42.684559	45.348059	47.832647	44.542118	53.482206	43.886176	58.793088	44.196706	63.136838	44.265941	47.495515	42.736882	53.291618	42.001471	58.848676	42.388882	57.940515	67.844118	68.854265	71.160588	64.11	68.012353	61.278309	69.692941	64.972574	70.988824	72.159926	66.909412	73.760294	67.51	71.729044	69.493529	69.070809	68.025294	74.379412	65.508824	69.115294	67.356471	67.100809	65.751765	62.436618	66.729412	64.917059	67.417647	71.550147	65.343529	72.878015	65.098824	71.840882	66.308824	69.533456	66.037647	63.044926	46.957588	63.18375	56.692529	66.559779	61.624706	70.981176	61.480588	68.967647	46.359647	72.373088	55.253059	73.373309	60.62	61.929044	59.991176	74.589706	58.444588	73.292353	58.556353	75.513235	46.789	74.938235	45.254471	70.051691	46.281941	72.573971	46.516118	77.2375	45.820353	75.596324	44.981706	77.991912	44.706059	75.002206	44.025	72.447426	44.547412	76.853676	43.829	70.442279	43.658765	73.540441	43.156412	75.797059	42.343	78.239706	41.390118	79.122059	41.009235	73.27	41.777588	75.164706	40.633941	77.980882	40.129176	74.197794	65.998824
Joseph Stalin (1879 - 1953)	http://www.bbc.co.uk/staticarchive/b961c88da263456edb67b5946808d6664133fa18.jpg	40.441176	20.673077	38.181471	26.693462	44.402206	15.895288	33.836691	18.204135	37.15375	22.338846	43.684412	32.11851	30.990074	17.747788	31.686985	19.746827	32.080588	21.543413	32.830147	23.239423	33.876985	24.888462	35.214706	26.529279	36.503015	28.333606	38.027868	30.109279	40.494191	31.460673	56.581397	14.72	57.489485	17.2	58.346397	19.723365	58.543162	22.284856	58.196544	24.772115	56.440809	26.938269	53.880147	28.683317	50.632647	30.317163	47.378603	31.446154	34.564044	17.91851	34.258676	17.243606	32.353676	17.908269	33.470074	17.927163	35.462868	17.698942	34.861103	17.14899	36.257647	17.151442	33.943015	16.480865	32.867574	16.896298	35.244706	16.539904	30.89375	16.313798	31.742794	16.044808	33.137059	15.837644	34.652647	15.717404	36.082868	15.640769	30.663235	15.153894	32.653309	14.820817	34.402279	15.084808	38.332868	26.368221	41.158897	27.400144	39.598235	26.424279	39.025074	26.776683	39.994338	27.27226	44.003603	26.179856	45.588971	26.395817	43.02625	27.095625	41.026176	26.509519	47.162353	25.525	40.603824	26.195769	39.346471	25.7025	38.484412	26.002885	39.404779	26.121635	41.646985	25.448606	44.354853	25.34875	43.570735	25.744952	40.446029	25.588029	36.99875	17.098846	35.779191	20.705337	36.898971	23.26976	38.801176	23.484231	39.622132	16.733654	41.297941	20.315913	40.736765	22.710865	35.703235	22.471683	42.600809	21.822596	36.678603	22.067788	44.363015	16.743077	44.207721	16.01601	41.794412	16.385962	42.859191	16.650529	46.029632	16.300048	44.730882	15.779904	47.128676	15.917885	43.903162	15.354375	42.630147	15.60524	45.46125	15.442837	39.742868	14.84649	41.842353	14.79	43.984118	14.41774	46.421471	14.24149	48.885074	14.501779	41.439485	13.788654	43.5175	13.254087	46.507721	13.352644	47.296471	25.974808
George Starr (1904 - 1980)	http://www.bbc.co.uk/staticarchive/60ff4914f8227ddd4c89eaf82c6e05d8e25159a8.jpg	50	41.621622	38.111838	51.363622	62.218971	33.655351	37.026765	33.907459	51.442132	44.168378	49.712132	65.297838	20.483971	34.61	20.796985	39.305946	21.940368	43.688432	22.923456	48.315027	24.761765	52.33827	28.205956	56.445405	32.5425	59.922703	37.404265	62.775676	43.104926	64.862162	75.355882	34.093622	74.822059	38.708919	74.057353	43.271135	73.148235	47.665297	71.360147	51.847081	69.597059	56.151892	66.122721	59.54973	61.302941	62.495135	56.455294	64.43027	37.247721	35.373351	37.130735	34.019027	31.2475	34.458703	34.065662	35.010216	40.063015	35.100757	38.090735	33.750649	42.868015	34.674162	37.078162	32.505243	34.186103	32.987946	40.143824	33.136703	27.593162	31.790541	31.632721	31.329676	35.851618	30.982108	40.210147	31.25973	44.398235	31.466919	30.491544	29.506541	36.000294	28.882973	40.311618	29.288324	38.702868	51.566162	50.355735	54.601081	44.566103	52.293405	41.779191	53.252378	45.732279	54.251351	55.69875	51.986865	57.563676	52.728324	53.776176	54.06973	50.562941	52.483514	59.793529	50.920865	50.896838	51.669189	48.433235	50.468486	43.162059	51.041081	45.326324	51.543081	53.137132	50.383351	56.794412	50.373135	55.599485	51.186324	50.878162	50.816378	46.33625	34.363189	45.247426	41.586324	47.066765	46.327135	51.384044	46.808919	53.358824	34.628919	55.191985	41.175189	54.550441	45.955622	43.676103	44.541514	56.855515	44.239622	51.975294	44.700216	62.390662	35.269676	62.378456	34.014378	56.4175	34.514595	59.237132	34.992757	65.169779	34.872216	63.185147	33.772054	67.326471	34.174595	62.515956	32.704865	59.694265	33.248378	65.263088	32.998162	55.483162	30.860432	59.07625	30.858865	62.309265	30.528919	66.304926	30.376054	69.355662	30.855568	58.595588	28.67773	61.954191	28.346757	66.370735	28.619622	60.363015	50.659568
George Stephenson (1781-1848)	http://www.bbc.co.uk/staticarchive/a2822c0602d7f771a58884a5c9754931381f2cf5.jpg	44.852941	28.648649	39.252206	37.614649	51.209779	23.46427	36.971838	24.134541	39.016544	31.851514	45.240368	45.829405	33.829338	24.886541	33.924485	27.827568	33.836912	30.353135	35.087794	33.006541	35.926765	35.484	37.096029	37.841405	38.744265	40.495838	40.367868	42.786378	42.350147	44.710054	66.520956	23.411459	66.936618	26.999189	67.50875	30.311459	67.184926	33.701405	66.047206	37.023459	63.635441	39.901838	59.970735	42.403892	55.359926	44.459027	50.753382	45.470162	37.608897	25.419676	37.647941	24.470324	35.501618	24.628432	36.194485	25.142108	39.165956	25.107027	37.257794	24.351135	41.081838	24.700649	37.503382	23.563243	36.228529	23.759297	39.186544	23.830757	34.238676	22.348	35.432059	22.322432	37.063456	22.044973	39.093015	21.988811	40.603603	21.894486	34.574338	20.908757	36.499044	20.412919	38.915147	20.552324	39.952721	37.687784	43.520074	39.547568	41.962574	38.024108	40.657647	38.445784	41.718162	39.257946	46.597721	37.895351	47.987353	38.461946	45.62875	39.246162	43.649559	38.135243	50.572941	37.617027	43.625	37.890432	41.973603	36.739027	40.473529	37.174757	42.036103	37.758811	44.500662	36.792595	47.507059	36.996108	46.568971	37.630486	43.405368	36.93427	41.498676	24.283189	39.019779	30.288378	40.049338	33.774324	42.167059	34.011892	45.410147	24.069351	46.141618	30.012865	44.554412	33.618378	38.392426	32.606865	48.000735	32.587351	39.279338	31.851784	51.340368	24.598216	51.201471	23.760216	48.377647	24.192919	49.512647	24.535622	53.303456	24.284162	51.042721	23.568811	54.798603	23.644919	50.758603	22.911676	49.3625	23.117676	52.931471	23.114108	44.778162	21.186811	47.557574	21.42573	50.412426	21.231838	54.053015	21.632432	56.950221	22.121622	47.679632	19.721622	50.649338	19.514811	54.1125	20.242757	50.176765	37.388649
Marie Stopes (1880 - 1958)	http://www.bbc.co.uk/staticarchive/349282de8ae87caccd60b6a7be6f17c2ef11877e.jpg	46.72619	46.618357	42.831964	55.83913	53.215	39.29686	37.447917	42.010773	46.26119	49.374396	52.754762	64.671981	30.464583	43.451981	31.521845	46.853913	33.102738	49.669082	35.053274	52.280193	36.723988	55.252174	38.837976	57.774396	41.678036	60.405314	44.193571	62.764251	47.902262	64.705314	63.869048	37.518792	64.685714	40.84029	65.467262	44.633092	65.719643	48.061353	65.730952	51.593237	64.665476	55.451691	62.50119	58.539614	60.31369	61.343961	57.307679	63.564734	37.54494	43.263333	37.30256	42.067585	33.81131	42.671449	35.440238	43.331739	39.492321	42.694976	37.565476	41.684879	41.252857	41.851208	37.03875	40.816184	35.184821	41.491981	39.114286	40.807198	30.715	41.587681	32.65244	40.60314	35.23125	39.929517	38.065893	39.464734	41.212083	39.098889	31.910536	39.227826	34.690655	38.617729	37.795238	38.475411	43.602738	55.598068	49.022321	57.262319	46.127381	55.725121	45.283512	56.512077	47.014286	57.128502	52.082202	54.92029	53.796429	55.47343	51.679881	56.532367	48.678988	55.586957	55.169286	54.148309	48.832381	55.317874	47.18744	54.354589	45.13506	54.922705	46.281845	55.456039	49.728393	54.015942	52.505655	54.027536	52.061964	54.664734	48.38006	54.48599	42.959643	41.360145	43.219048	47.600097	45.191012	51.341546	47.30125	51.075845	47.099345	40.788744	49.633393	46.410097	49.873631	50.594203	43.090119	50.534783	52.173571	49.22029	46.63131	49.395169	53.676905	40.451546	53.239821	39.273188	49.470595	40.408213	51.237917	40.565894	55.687024	39.791884	53.55119	38.791063	56.842143	38.720821	52.947738	38.076039	50.939821	38.822657	54.949405	37.931208	47.496071	37.840725	50.508274	37.027391	53.309643	36.193527	56.236964	35.633575	58.675179	35.697874	49.984107	35.589855	52.869286	34.244734	56.305952	34.100531	55.106369	54.284058
William Stukeley (1687 - 1765)	http://www.bbc.co.uk/staticarchive/efd67dd73e2673686c293882cbdb7323421f2d71.jpg	32.8	41.333333	23.81296	54.5104	44.32872	34.9678	23.56352	34.6152	26.13184	45.2	28.83952	65.604267	16.77488	34.725667	16.14432	38.989133	15.87992	42.898933	16.18392	46.7148	16.76776	50.211133	18.26728	54.2162	20.04776	57.630933	22.18104	60.835667	24.67144	64.0122	61.02824	34.592467	61.28112	39.411333	60.77648	45.008	59.7984	49.731067	58.04248	55.0092	53.31616	58.910333	48.07968	61.884533	42.15584	63.972467	36.21552	65.580467	22.82416	36.295733	22.96984	34.7808	19.17896	35.034667	20.50528	35.9516	25.2284	36.149	24.17272	34.573333	27.94472	35.601333	23.07504	33.123867	20.8564	33.5896	25.32968	33.575	16.65376	31.0366	18.35496	30.546733	21.39776	30.259333	23.86248	30.700533	26.72784	31.045067	17.9504	29.0898	21.1116	28.466933	24.16968	28.860667	24.03	53.354867	28.7272	56.6826	26.40824	54.128333	25.118	55.2448	26.37896	56.471667	33.19464	54.416	35.44968	55.514467	31.70376	56.4638	29.0616	54.394067	38.59424	54.421533	29.05952	53.686667	27.35344	51.810533	24.73664	52.697533	26.08048	53.634133	30.58752	51.872333	34.4964	52.729933	33.2284	53.602333	28.86648	52.238133	28.418	35.238867	24.86048	42.774933	25.61176	47.992733	28.4508	48.755133	33.99032	35.1978	34.4736	43.1528	32.1336	48.148267	23.11368	46.658733	36.67992	47.2734	26.22136	45.440533	43.69288	36.2164	43.47304	34.535533	38.3472	35.2656	40.62048	35.915533	46.33568	35.4692	44.8332	34.3096	48.23456	34.659467	43.49624	33.002467	40.81696	33.403867	45.87616	33.205733	36.10616	30.168267	40.784	29.995	44.32176	29.743	48.21992	30.272333	51.80672	31.496067	40.24104	28.237733	44.224	27.8304	48.678	28.7794	37.99248	54.681267
Harriet Taylor (1807 - 1858)	http://www.bbc.co.uk/staticarchive/821de7fdcaaf222c0fd637e36ac4ba39ce011356.jpg	58.088235	30.810811	50.940221	36.578919	65.350662	26.763784	51.673676	25.646486	58.423382	33.045243	54.788897	43.383351	40.709853	24.902432	40.2125	27.818324	40.059412	30.404973	40.298676	33.10173	40.837647	35.912162	42.658529	38.311514	44.77	40.326703	48.240956	41.933568	51.673676	43.193784	69.407941	26.650486	68.988309	29.184595	68.041691	31.330108	66.809118	33.446865	65.837794	35.636919	64.440735	37.785514	62.764632	39.482973	60.987426	41.224649	58.655515	42.726108	51.088456	26.753622	51.350956	25.642811	48.018456	25.378919	49.212206	26.190541	53.047279	26.640432	51.190882	25.452541	54.79625	26.448108	51.547794	24.540595	49.641838	24.607892	53.568235	25.12373	46.0975	22.996378	48.965368	22.933838	51.634118	23.104595	54.335588	23.51827	56.511103	23.894324	48.811544	22.184649	51.55	22.108432	54.432426	22.526216	50.893529	36.902811	56.419338	38.47973	53.793235	37.298919	52.561324	37.601297	54.37375	38.445676	58.673456	37.440108	59.527647	37.834973	57.951324	38.326216	56.658456	37.551946	60.379632	37.412324	56.589191	37.270432	55.561544	36.462649	53.005294	36.577676	54.279706	37.066541	57.969779	36.434432	59.48375	36.760432	59.009853	37.305459	56.649412	36.66627	57.150441	26.413459	55.311618	30.879892	55.644632	33.848973	57.952059	34.763514	60.28625	26.629892	60.523824	31.253027	59.826544	34.142919	53.497279	32.723459	61.027647	33.37773	58.564265	33.256432	65.082132	27.710162	64.949412	26.597622	61.441691	27.006541	62.904412	27.370324	66.826397	27.286108	64.900147	26.501838	67.778456	26.589243	64.996324	25.578324	63.301618	25.867351	66.585515	25.773405	62.471029	24.553892	64.59875	24.496649	66.449191	24.393676	68.360882	24.380811	69.617353	24.876378	64.675	23.510054	66.619338	23.316054	68.936029	23.641135	60.875368	37.014432
Tiberius (42 BC - 37 AD)	http://www.bbc.co.uk/staticarchive/88001c20286e48309e97f63e700fd236c22643c9.jpg	48.529412	51.351351	38.031544	63.038919	67.605074	40.571784	33.519191	39.773892	50.822279	52.243784	48.164044	80.977297	11.641838	39.122595	12.849853	45.370162	14.599706	51.239622	16.447794	56.796757	18.686103	62.463784	21.765368	67.520541	26.390441	72.327568	33.108897	76.171892	40.132794	78.823784	84.9375	42.096486	83.652941	47.420595	81.694853	53.242324	79.894853	58.342162	77.396324	63.189189	73.797794	68.16973	69.084853	72.354595	63.0375	76.242162	57.1025	79.130811	34.017868	41.872162	34.319926	40.073622	25.723676	39.772649	29.758015	41.006757	38.087868	41.586324	33.621103	39.625568	42.751176	41.015189	34.825588	38.170703	30.705515	38.556757	38.524779	39.249027	20.976912	36.001946	26.050882	35.378919	33.010074	35.485135	39.2	35.547568	44.800368	35.058973	25.878162	33.02627	33.488603	32.678973	39.16375	33.201027	36.323235	63.469189	49.539485	68.441622	42.919779	65.181622	40.146985	65.476216	44.577794	67.442162	56.388162	66.178378	58.564632	66.554595	53.774412	67.827568	49.779706	66.592973	61.351471	64.383243	49.778824	63.154595	46.755	61.123243	41.000368	61.616757	43.784632	62.225405	52.490956	61.23027	56.895441	62.243784	56.192059	63.122162	49.953971	61.602162	46.543235	40.740919	43.310956	50.019514	45.507721	56.287568	50.278971	57.343243	55.625735	41.037243	57.498088	49.98973	54.909338	56.652432	41.335221	54.185946	60.094265	55.009189	50.438529	53.159459	68.094632	43.181514	67.918382	41.364649	59.648015	41.370541	63.516765	42.562378	72.245588	42.679892	67.176029	41.022703	75.008088	41.740973	67.859853	39.799568	63.759926	39.701676	72.033456	40.262865	58.692941	35.988649	64.166324	36.822595	69.701691	36.919676	75.311765	37.165135	79.071324	38.544703	64.261029	34.184649	69.625074	33.808919	76.392647	35.036919	59.177353	63.991351
Harry S Truman (1884-1972)	http://www.bbc.co.uk/staticarchive/d33c52fb8bd516111402a694597604b8951dd7ad.jpg	46.323529	24.324324	38.024926	29.168703	53.996912	19.834378	39.910735	19.47227	50.084485	26.187838	47.533015	39.800703	26.019044	19.45	25.375074	22.772054	25.664412	25.845676	26.330809	29.393892	28.185662	32.139189	31.120882	34.631405	34.681176	36.686973	38.947059	38.125135	43.117059	39.429622	58.297279	19.997027	58.3625	22.805838	58.547206	25.383459	58.482426	28.044108	57.659485	30.534324	56.336838	32.787459	55.260074	34.990541	53.926176	36.938108	51.892353	38.762162	39.558235	19.847892	39.337059	19.452216	36.289485	19.610216	37.764265	19.624919	40.586176	19.82827	38.478676	19.502973	41.990147	19.720054	39.38875	19.023027	37.924412	19.136216	40.800368	19.252865	33.415735	18.074703	35.967353	18.056216	38.867206	17.800919	41.644191	17.886757	44.026985	17.544	35.635294	16.918541	38.579265	16.537784	41.630294	16.498811	37.863897	29.321135	47.189118	33.298	42.116544	31.346216	40.051838	31.301514	43.489118	32.836486	50.719044	31.149297	51.951618	31.097297	50.11125	32.574595	47.471985	32.159892	52.840368	29.481784	47.378529	29.65427	46.049118	29.180973	41.451471	28.885027	42.855956	29.29573	48.819632	29.167351	51.490882	28.921459	50.495588	29.435081	47.415735	29.419027	45.342574	19.896162	44.197279	23.775297	45.427279	26.687946	49.026544	27.742108	49.338235	19.844162	50.596691	23.784054	51.115368	26.760486	42.48125	25.426595	52.031471	25.640703	49.856103	26.447243	53.198309	19.956541	53.411176	19.442378	50.517721	19.672541	51.827132	19.701459	54.883676	19.797081	52.8625	19.366919	56.102868	19.728054	53.445809	18.993243	52.082794	19.022486	55.029485	19.183622	50.870809	17.839243	52.901029	17.855946	54.678088	17.90427	56.664412	18.308216	58.014412	18.54427	52.940882	16.703081	55.043015	16.530703	57.040735	17.078	53.571324	29.51
